deviceCode_location_wardName,deviceCode_pyld_alarmType,date,,,,
other,PCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,LDWR,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,LDWR,7.7.18,,,,
other,LDWR,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,FCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,LDWL,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,HMW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,HMW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,FCW,7.7.18,,,,
other,Overspeed,7.7.18,,,,
other,HMW,7.7.18,,,,
other,LDWR,7.7.18,,,,
other,LDWL,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,FCW,7.7.18,,,,
other,PCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,HMW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,UFCW,7.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,HMW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,LDWR,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,HMW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,LDWL,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,FCW,9.7.18,,,,
other,HMW,9.7.18,,,,
other,PCW,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,Overspeed,9.7.18,,,,
other,UFCW,9.7.18,,,,
other,PCW,9.7.18,,,,
